::1 - - [11/Mar/2022:15:32:15 +0000] "POST /api/auth/login HTTP/1.1" 401 68 "-" "PostmanRuntime/7.29.0"
::1 - - [12/Mar/2022:04:26:15 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "-" "PostmanRuntime/7.29.0"
::1 - - [12/Mar/2022:04:26:26 +0000] "GET /api/admin/category HTTP/1.1" 200 352 "-" "PostmanRuntime/7.29.0"
::1 - - [16/Mar/2022:18:27:11 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (Linux; Android 11; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.91 Mobile Safari/537.36"
::1 - - [16/Mar/2022:18:27:11 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (Linux; Android 11; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.91 Mobile Safari/537.36"
::1 - - [18/Mar/2022:04:53:42 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:04:53:42 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:38:42 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:38:42 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:40:47 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:40:47 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:41:40 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:41:40 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:42:18 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:42:18 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:43:28 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:43:28 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:45:47 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:45:47 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:47:11 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:47:11 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:48:46 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:48:46 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:49:05 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:49:05 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:56:57 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:56:57 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:57:41 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:05:57:41 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:00:23 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:00:23 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:06:29 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:06:29 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:06:30 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:06:31 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:06:31 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:06:31 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:06:31 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:08:31 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:08:31 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:38:26 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:38:26 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:38:26 +0000] "POST /api/auth/info HTTP/1.1" 401 68 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:41:02 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:41:02 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:41:02 +0000] "OPTIONS /api/auth/info HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:41:02 +0000] "POST /api/auth/info HTTP/1.1" 401 68 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:41:25 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:41:25 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:41:25 +0000] "OPTIONS /api/auth/info HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:41:25 +0000] "POST /api/auth/info HTTP/1.1" 401 68 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:41:58 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "-" "PostmanRuntime/7.29.0"
::1 - - [18/Mar/2022:06:42:11 +0000] "POST /api/auth/info HTTP/1.1" 200 195 "-" "PostmanRuntime/7.29.0"
::1 - - [18/Mar/2022:06:43:33 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:43:33 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:43:33 +0000] "OPTIONS /api/auth/info HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:43:33 +0000] "POST /api/auth/info HTTP/1.1" 401 68 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:44:40 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:44:40 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:44:40 +0000] "OPTIONS /api/auth/info HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:44:40 +0000] "POST /api/auth/info HTTP/1.1" 401 68 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:44:53 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:44:54 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:44:54 +0000] "OPTIONS /api/auth/info HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:44:54 +0000] "POST /api/auth/info HTTP/1.1" 401 68 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:02 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:02 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:02 +0000] "OPTIONS /api/auth/info HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:02 +0000] "POST /api/auth/info HTTP/1.1" 401 68 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:24 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:24 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:24 +0000] "POST /api/auth/info HTTP/1.1" 401 68 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:48 +0000] "OPTIONS /api/auth/login HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:48 +0000] "POST /api/auth/login HTTP/1.1" 200 470 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:48 +0000] "OPTIONS /api/auth/info HTTP/1.1" 200 9 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
::1 - - [18/Mar/2022:06:47:48 +0000] "POST /api/auth/info HTTP/1.1" 401 68 "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
